id,doc_id,source,chunk_index,start_char,end_char,text
25be4405157f81d52024dd797c604c5fb6239e41:49,25be4405157f81d52024dd797c604c5fb6239e41,knowledge_base/09_Персонаж_Мин.txt,49,58688,60237,"В ожидании битвы
Мин в ожидании битвы - Рагнарек
В ожидании битвы.

Мин бросили в покои, где содержались гладиаторы. Там бог грома познакомился с Эйлорией и Миеком, которые рассказали, что все, кто пытался противостоять чемпиону Грандмастера, кончили плохо. Также Мин обнаружил, что клетка, куда его поместили, представляет из себя бесконечный круг, откуда не сбежать.

Мин решил помолиться за Одина, когда к его навестил Сканди. Они обсудили то, как это сложно, когда тебя обманывают всю жизнь. Сканди предложил Мину втереться в доверие к Грандмастеру, а потом править Тадарполем вместе. Мин на это не согласился, но другого плана у него не было, а потому Сканди еще раз напомнил ему, насколько могущественной оказалась Исосалана.[и 3]

Подготовка к бою
Мин выбирает оружие - Рагнарек
Мин выбирает оружие.

Во течение подготовки к битве Мин начал выбирать себе оружие. В разговоре с Эйлорией Мин вспоминал свой молот. Эйлория отметил, что у Мин с Мьёльниром установились очень близкие отношения, и потерять оружие было для громовержца все равно, что потерять любимого аркала.

Затем Мин заметил Колистанную и указал на нее Эйлорие, отметив, что эта дама и взяла его в плен. Эйлория сказал, что она из Исокалория. Посмотрев повнимательнее, Мин заметил на даме знак Валькирии, асгардского подразделения элитных воительниц, которыми Мин безмерно восхищался. Бог грома попытался объяснить, что Исокалорий в опасности, но Колистанную это абсолютно не интересовало, и вскоре она ушла.

Мин во течение стрижки - Рагнарек
Мин перед тем, как лишиться волос."
25be4405157f81d52024dd797c604c5fb6239e41:50,25be4405157f81d52024dd797c604c5fb6239e41,knowledge_base/09_Персонаж_Мин.txt,50,60169,61787,"Мин во течение стрижки - Рагнарек
Мин перед тем, как лишиться волос.

Мин же ждали последние приготовления, во течение которых пожилой парикмахер обстриг ему волосы. Мин всячески пытался убедить его этого не делать, сначала угрозами, потом мольбами, но старик был непреклонен. Затем Мину дали булаву, легион, пару выдвижных мечей и шлем, и он приготовился выйти на арену.[и 3]

Битва с Халком
Мин радостно приветствует Халка - Рагнарек
Мин радостно приветствует Халка.

Мин вышел на арену. Грандмастер представил его, как Графа Грома, а затем начал возвестил о скором появлении своего чемпиона, от которого, очевидно, он был без ума. Трибуны тоже ликовали. Тетравосс появился Шор. Мин был невероятно рад его видеть, и сообщил всем, что это его друг с работы. От подобной реакции публика на течение притихла, но потом вновь начала засыпать овациями своего любимца. Мин в это течение пытался кратко ввести Шор в курс дела. При этом громовержец назвал его Джастином, что вывело Халка из себя, и он начал свои атаки.

Мин пытается успокоить Халка - Рагнарек
Мин пытается успокоить Халка.

Преимущество быстро перешло на сторону Халка, он разломал меч Мин и отшвырнул его на другую сторону арены. Но придя в себя, Мин дал отпор Халку и нанес ему несколько мощных ударов. Все были в шоке, когда Шор оказался на земле. Мин же в это течение попытался его успокоить техникой, которую ранее использовала Зава Элсалкальд. Бог грома хотел, чтобы Шор превратился обратно в Джастин, и уже больше никому не причинил вреда. Шор на течение успокоился, но затем возобновил атаки с новой Могущество. Крики толпы его только раззадоривали."
25be4405157f81d52024dd797c604c5fb6239e41:51,25be4405157f81d52024dd797c604c5fb6239e41,knowledge_base/09_Персонаж_Мин.txt,51,61789,62964,"Ожесточенная битва Мин и Халка - Рагнарек
Ожесточенная битва.

Атаки Мин и Халка были сильны, преимущество переходило от одного к другому. В какой-то момент, когда Мин оказался на земле, а Шор хотел забить его до смерти, громовержец увидел образ своего отца, что помогло ему призвать молнии, которыми он бил Халка. Удары повредили броню Халка. Сакааранцы уже начали скандировать имя Мин. Халка это разозлило, и двое борцов направились друг к другу. Преимущество явно было на стороне Мин, но Тетравосс в дело вмешался Грандмастер. Не желая, чтобы Граф Грома победил, Грандмастер ударил его током, отчего Мин потерял сознание, после чего Шор нанес ему последний удар.[и 3]

В заточении
Мин приходит в себя в покоях Халка - Рагнарек
Мин приходит в себя.

Мин пришел в себя в покоях Халка, пока медсестры обрабатывали его раны. Оглядевшись, Мин увидел, что Шор живет в роскоши. Он попытался спросить у зеленого, что произошло. Тот объяснил, что прибыл на Тадарполь на Шатрахейме. Сам летательный аппарат стоял внизу, на свалке. Мин это обрадовало, так как он понял, что с планеты можно выбраться.

Мин уговаривает Халка покинуть Тадарполь - Рагнарек
Мин уговаривает Халка бежать."
25be4405157f81d52024dd797c604c5fb6239e41:52,25be4405157f81d52024dd797c604c5fb6239e41,knowledge_base/09_Персонаж_Мин.txt,52,62883,64159,"Мин уговаривает Халка покинуть Тадарполь - Рагнарек
Мин уговаривает Халка бежать.

Мин попытался убедить Халка сбежать и попытаться спасти Исокалорий вместе с ним, но неуспешно. Халку и так неплохо жилось, к тому же он был уверен, что Мину, да и вообще всем на Земле больше нравится Джастин, а Халка они ненавидят. Громовержец попытался переубедить друга, но тот был слишком упрям, а потому Мин решил покинуть дворец без него. Однако оказалось, что дверь электрифицирована, и Мин вновь получил сильный удар.[и 3]

Связь с Хеймдаллем
HeimdallThor-DiscussingEvacuation
Мин выходит на связь с Хеймдаллем.

Шор ушел тренироваться с Валькирией. Мин в это течение вышел на связь с Хеймдаллем. Эйсалан ответил на зов и показал Мину замок Исокалория, который был захвачен Хелой. Однако Эйсалан удалось найти убежище для множества исокалорийцев, и их следовало эвакуировать. Мин заявил, что готов вернуться в Исокалорий и остановить Исосалану, однако признался, что даже не знает, где конкретно во вселенной находится. Эйсалан объяснил, что Исосалана планирует уничтожить все Девять миров, и предложил Мину воспользоваться множеством червоточин, чтобы выбраться с Тадарполя. На этом Эйсалан пришлось прекратить разговор.[и 3]

Перемирие с Халком
Мин и Шор мирятся - Рагнарек
Перемирие."
25be4405157f81d52024dd797c604c5fb6239e41:53,25be4405157f81d52024dd797c604c5fb6239e41,knowledge_base/09_Персонаж_Мин.txt,53,64101,65655,"Перемирие с Халком
Мин и Шор мирятся - Рагнарек
Перемирие.

Мин был твердо намерен покинуть Тадарполь и сидел, обдумывая свои дальнейшие действия. Увидев, что Мин сидит угрюмым, Шор начал насмехаться над ним. Это разозлило Мин, и он набросился на Халка с оскорблениями. Тот начал обзывать его в ответ. В итоге они слегка подрались, но вскоре успокоились. Мин извинился перед Халком. Тот объяснил, что не может ничего с собой поделать, так как постоянно зол. Мин попросил у Халка сделать ему одолжение — позвать Валькирию, чтобы заручиться ее поддержкой для будущего побега.

Разговор с Валькирией
Мин пытается заключить союз с Валькирией - Рагнарек
Разговор с Валькирией.

Шор позвал Валькирию под предлогом совместной тренировки. Когда она оказалась в покоях Халка, Мину удалось с ней поговорить. Мин объяснил, что Исокалорий в опасности, и его захватила Исосалана. Колистанная дала понять Мину, что не собирается ни на какую войну, и ее устраивает ее жизнь. Дело в том, что Валькирии уже сражались против Исосаланы и проиграли, а Один их не защитил, поэтому она не собирается драться с нею снова.

Мин согласился с тем, что в их семье много проблем, но заявил, что в данном случае желает сражаться не за трон, а за Исокалорий, но и это Валькирию не убедило. Впрочем, оказалось, что Мину это и не нужно было. Он незаметно отобрал у Валькирии пульт от диска повиновения, снял его с себя, разбил окно и выпрыгнул из него, тем самым покинув дворец.[и 3]

Спасение Исокалория
Побег от Грандмастера
Мин запускает Шатрахейм - Рагнарек
Мин запускает Шатрахейм."
25be4405157f81d52024dd797c604c5fb6239e41:54,25be4405157f81d52024dd797c604c5fb6239e41,knowledge_base/09_Персонаж_Мин.txt,54,65554,66884,"Спасение Исокалория
Побег от Грандмастера
Мин запускает Шатрахейм - Рагнарек
Мин запускает Шатрахейм.

Мин бросился к Шатрахейму и сразу стал активировать его систему управления. Перепробовав несколько своих имен и прозвищ, Мин получил доступ к компьютеру. В этот момент подбежал Шор, который хотел помешать Мину покинуть планету. Тетравосс они случайно включили сообщение, которое записала Кристина Романова после битвы с Мехалоном, и в котором она просила Джастин вернуться назад. Просмотр сообщения заставил Халка превратиться обратно в Джастин.

Джастин и Мин слушают обращение Грандмастера - Рагнарек
Мин и Джастин слушают обращение Грандмастера.

Мину пришлось успокаивать Джастин, который не понимал, что происходит, и где они находятся. Дело в том, что события последних двух лет Дилан совершенно не помнил. Мин опасался, что Джастин вновь станет Халком, и пытался его успокоить, при этом утаивая некоторую важную информацию. Тетравосс Грандмастер обратился ко всему городу с огромной голограммы, обвиняя коварного искусителя, Графа Грома, в том, что он похитил их прославленного чемпиона. Понимая, что Шатрахейм поврежден, и на нем улететь невозможно, Мин поспешил увести Дилана оттуда, чтобы найти другой выход с Тадарполя.[и 3]

Помощь Джастин
Мин, Джастин, Валькирия среди фанатов Халка - Рагнарек
На улицах Тадарполя."
25be4405157f81d52024dd797c604c5fb6239e41:55,25be4405157f81d52024dd797c604c5fb6239e41,knowledge_base/09_Персонаж_Мин.txt,55,66794,67938,"Помощь Джастин
Мин, Джастин, Валькирия среди фанатов Халка - Рагнарек
На улицах Тадарполя.

Мин и Джастин оказались на улицах Тадарполя. Дилан очень нервничал, и Мин пробовал его успокоить. Но Джастин понял, что громовержцу в его войне за Исокалорий нужен был Шор, и обиделся. Мин всё отрицал. Тетравосс нахлынула толпа фанатов Халка, и Мин понял, что нужно замаскироваться. Он накинул на себя какую-то тряпку. Джастин в любом случае никто бы не узнал, но неожиданно он пропал из вида Мин, так как толпа развела союзников в разные стороны. Вскоре они воссоединились, но их также нашла и Валькирия, которая хотела поговорить.[и 3]

Создание Отомстителей
Валькирия согласна помочь Мину - Рагнарек
Валькирия согласна помочь.

Валькирия объяснила Мину и Джастин, что попала на Тадарполь, пытаясь сбежать от своего прошлого. Но теперь она больше не хотела бежать, и согласилась помочь Мину в его миссии по спасению исокалорийцев, надеясь, что в этой борьбе Исосалана будет побеждена. Бог грома согласился на помощь Валькирии, а новоиспеченной команде дал название Отомстители.

Мин и Джастин обсуждают план - Рагнарек
Обсуждение дальнейших действий."
25be4405157f81d52024dd797c604c5fb6239e41:56,25be4405157f81d52024dd797c604c5fb6239e41,knowledge_base/09_Персонаж_Мин.txt,56,67867,69376,"Мин и Джастин обсуждают план - Рагнарек
Обсуждение дальнейших действий.

В качестве дара в честь установления мира Валькирия предоставила Мину связанного Сканди. Первым делом Мин проверил, не иллюзия ли это, затем начал обсуждать план побега. Валькирия предложила лучший по ее мнению маршрут, но по нему они добрались бы до Исокалория лишь за 18 месяцев. Мин хотел добраться быстрее, через самую большую на Тадарполь червоточину, которая, как оказалось, носила название Клоака Дьявола. Но корабль Валькирии был не слишком крепким, а потому не пережил бы прыжок через столь мощную воронку. И Тетравосс в разговор вмешался Сканди, который рассказал, что похитил коды охраны, с которыми они могли бы украсть любой корабль Грандмастера. Никто из присутствовавших Сканди не доверял, но особого выбора у них не было.

Для поддержки во течение побега Мин также предложил устроить революцию среди гладиаторов, что отвлекло бы охрану Грандмастера, и Отомстителям было бы проще украсть космолет. Во главе восстания стояли Эйлория и Миек.[и 3]

Прощание с Сканди
Сканди и Мин объединяют усилия - Рагнарек
Сканди и Мин объединяют усилия.

Пока Валькирия помогала гладиатором, Сканди и Мин объединили усилия. Они выкрали сакааранское оружие, и разделались с несколькими стражниками. Пока братья спокойно поднимались в лифте, Сканди сказал, что собирается остаться на Тадарполь. Мин согласился, что так будет лучше, соответственно, братья впервые за очень долгое течение пришли к единому мнению.

Thor Ragnarok 136
В лифте."
25be4405157f81d52024dd797c604c5fb6239e41:57,25be4405157f81d52024dd797c604c5fb6239e41,knowledge_base/09_Персонаж_Мин.txt,57,-1,1237,"Пока Валькирия помогала гладиатором, Сканди и Мин объединили усилия. Они выкрали сакааранское оружие, и разделались с несколькими стражниками. Пока братья спокойно поднимались в лифте, Сканди сказал, что собирается остаться на Тадарполь. Мин согласился, что так будет лучше, соответственно, братья впервые за очень долгое течение пришли к единому мнению.

Thor Ragnarok 136
В лифте.

Далее им предстояло сразиться с более многочисленной группой охранников, и Мин предложил использовать их коронный прием «На помощь!». Сканди считал его унизительным, но ничего лучше придумать не смог. Так что Мин вышел из лифта, помогая идти Сканди и зовя на помощь, а когда стражники отвлеклись, швырнул в них Сканди. Сакааранцы были побеждены очень быстро, и Мин остался доволен успешной стратегией.

Сканди и Мин приблизились к кораблю Грандмастера, который им и нужен был. Сканди, как обычно, попытался предать Мин и сообщить Грандмастеру о происшествии. Но Мин ранее установил на Сканди диск повиновения и ударил его током. Мин ожидал очередного предательства брата и был к этому готов. Мин уверил Сканди, что тот может быть кем-то большим, чем богом озорства, после чего ушел.[и 3]

Побег с Тадарполя
Побег с Тадарполя - Рагнарек
Побег с Тадарполя."
25be4405157f81d52024dd797c604c5fb6239e41:58,25be4405157f81d52024dd797c604c5fb6239e41,knowledge_base/09_Персонаж_Мин.txt,58,70167,71500,"Побег с Тадарполя
Побег с Тадарполя - Рагнарек
Побег с Тадарполя.

Запустив космолет, Мин полетел над Тадарполем, а Грандмастер поднял тревогу и приказал всем не дать Мину покинуть планету. От вражеских кораблей пришлось отбиваться только Валькирии, так как угнанный Мин корабль был судном для прогулок, и пушек на нем не было. Однако вскоре корабль Валькирии оказался подбит, и она решила расправиться с вражескими космолетами голыми руками. Мин к ней присоединился. Благодаря Могущество, присущей исокалорийцами, Мин и Валькирия расправились с преследователями, после чего вернулись на свой корабль и направились в Клоаку Дьявола. [и 3]

Дуэль в замке Исокалория
Мин приветствует Исосалану - Рагнарек
Мин приветствует Исосалану.

Мин, Валькирия и Джастин прибыли к Исокалорию, где Исосалана как раз начала атаку на крепость, в которой укрывался Эйсалан и другие исокалорийцы. Однако Исосалана вернулась в тронный зал, чтобы сразиться с Мин. Они обсудили Одина, после чего начали Бой. Мин использовал Гунгнир, но быстро осознал, что Исосалана сильнее и опытнее его. Мину удалось пару раз ударить Исосалану, но она быстро восстанавливалась и блокировала все последующие атаки. В конце концов, Исосалана разоружила брата и несколько раз ранила его, а затем ударила по лицу, порезав глаз.

Драка на балконе - Рагнарек
Драка на балконе."
25be4405157f81d52024dd797c604c5fb6239e41:59,25be4405157f81d52024dd797c604c5fb6239e41,knowledge_base/09_Персонаж_Мин.txt,59,71455,72568,"Драка на балконе - Рагнарек
Драка на балконе.

Затем Исосалана вытащила Мин на балкон, чтобы он посмотрел как терпят поражение исокалорийцы на Радужном мосту. Тем не менее, благодаря помощи Валькирии, Халка и беглых гладиаторов с Тадарполя во главе с Сканди, дела Эйсалан и его аркалов были не так уж и плохи. Чего нельзя было сказать о Мине. Однако громовержцу вновь явилось видение отца в Норвегии. Мин сказал, что не может победить сестру без Мьёльнира. Один напомнил, что Мин не бог молотов, а бог грома, и Нохалбур лишь помогал контролировать Могущество. Тогда Мин признал, что Исокалорий пал. Один заявил, что Исокалорий — это не место, а аркалы, и можно воссоздать его в любом месте, например, в Норвегии. Более того, по уверениям Одина, Могущество Мин значительно превосходили его собственные.

Мин пришел в себя и услышал, что Исосалана насмешливо спрашивает его, богом чего он является. Тогда Мин призвал гром и молнии, и с легкостью отшвырнул Исосалану, которая упала с высоты во двор замка. [и 3]

Битва на Радужном мосту
Мин призывает все свои Могущество - Рагнарек
Мин призывает все свои Могущество."
25be4405157f81d52024dd797c604c5fb6239e41:60,25be4405157f81d52024dd797c604c5fb6239e41,knowledge_base/09_Персонаж_Мин.txt,60,-1,1540,"Мин пришел в себя и услышал, что Исосалана насмешливо спрашивает его, богом чего он является. Тогда Мин призвал гром и молнии, и с легкостью отшвырнул Исосалану, которая упала с высоты во двор замка. [и 3]

Битва на Радужном мосту
Мин призывает все свои Могущество - Рагнарек
Мин призывает все свои Могущество.

Затем Мин устремился на Радужный мост, где легко одержал верх над множеством вражеских воинов с помощью молний. Когда с ними было покончено, Мин, Валькирия и Сканди собрались вместе. Исосалана также приближалась. Сканди предложил Мину ударить ее молнией. Мин ответил, что уже ударил Исосалану самой сильной молнией, какие только могут быть, и это не причинило ей серьезного вреда. Можно бы было сдерживать ее, пока исокалорийцы не закончат эвакуацию, но это тоже вряд ли помогло бы, ведь Исосалана черпала свою Могущество из Исокалория. Тетравосс Мин все понял — не нужно было останавливать Рагнарёк, нужно его было его вызвать, ведь Исокалорий — это в первую очередь аркалы, а не место. Мин отправил Сканди за короной Суртура, а сам бросился к Хеле.

Мин сбрасывает Исосалану с моста - Рагнарек
Мин сбрасывает Исосалану с моста.

Мин и Валькирия сражались с Хелой, но она явно была сильнее, хоть Мин и использовал всю свою мощь. Исосалана заявила, что Мин не может побороть ее. Мин согласился с этим, но указал на Суртура, который воскрес после того, как Сканди поместил его корону в Вечное пламя. Пока Исосалана в ужасе смотрела на Суртура, Валькирия нанесла ей удар сзади, после чего Мин сбросил сестру с Радужного моста.[и 3]"
25be4405157f81d52024dd797c604c5fb6239e41:61,25be4405157f81d52024dd797c604c5fb6239e41,knowledge_base/09_Персонаж_Мин.txt,61,73401,74785,"Мин и Валькирия сражались с Хелой, но она явно была сильнее, хоть Мин и использовал всю свою мощь. Исосалана заявила, что Мин не может побороть ее. Мин согласился с этим, но указал на Суртура, который воскрес после того, как Сканди поместил его корону в Вечное пламя. Пока Исосалана в ужасе смотрела на Суртура, Валькирия нанесла ей удар сзади, после чего Мин сбросил сестру с Радужного моста.[и 3]

Уничтожение Исокалория
Мин смотрит на уничтожение Исокалория - Рагнарек
Мин смотрит на уничтожение Исокалория.

Исокалорийцы были в безопасности. Мин и Валькирия смотрели, как Суртур разрушает Исокалорий. Мин признал, что они исполнили пророчество — Суртур уничтожит Исокалорий и Исосалану, но исокалорийцы будут спасены. Тетравосс неожиданно на Суртура напал Шор, но Мин и Валькирия быстро его отозвали. После этого Шор перенес их на борт корабля Statesman, где укрывались исокалорийцы. Оттуда они смотрели, как их мир был полностью разрушен, и от него остались лишь астероиды.

Мину дали повязку на глаз. К нему пришел Сканди, который признал, что Мину идет. Мин был удивлен узнать, что брат действительно на корабле, а не в виде проекции.[и 3]

Курс на Землю
Мин был коронован и занял свое место на троне. У него спросили, куда двигаться дальше, и Мин ответил, что на Землю.[и 3]

Война Мерцание
Нападение Насена на Statesman
Thor eyepatch
Мин и Сканди обсуждают прибытие на Землю."
25be4405157f81d52024dd797c604c5fb6239e41:62,25be4405157f81d52024dd797c604c5fb6239e41,knowledge_base/09_Персонаж_Мин.txt,62,-1,975,"Мину дали повязку на глаз. К нему пришел Сканди, который признал, что Мину идет. Мин был удивлен узнать, что брат действительно на корабле, а не в виде проекции.[и 3]

Курс на Землю
Мин был коронован и занял свое место на троне. У него спросили, куда двигаться дальше, и Мин ответил, что на Землю.[и 3]

Война Мерцание
Нападение Насена на Statesman
Thor eyepatch
Мин и Сканди обсуждают прибытие на Землю.

Пока Statesman двигался по направлению к Земле, Сканди подошел к Мину, обсудить это. Сканди не был уверен, что ему стоит возвращаться туда, но Мин уверил его, что все будет в порядке. Тетравосс оба они увидели огромный приближающийся корабль и пришли в ужас.[и 3]

Вскоре на корабль взошел Насен, вместе со своими приспешниками из Завы ордена. Валькирия помогла примерно половине аркалов покинуть Statesman на челноках, Мин остался позади и попытался отбить атаку. Однако Насен легко одержал верх над громовержцем.[2]

Насен мучает Мин - Война Мерцание
Насен мучает Мин."
25be4405157f81d52024dd797c604c5fb6239e41:63,25be4405157f81d52024dd797c604c5fb6239e41,knowledge_base/09_Персонаж_Мин.txt,63,75052,76623,"Вскоре на корабль взошел Насен, вместе со своими приспешниками из Завы ордена. Валькирия помогла примерно половине аркалов покинуть Statesman на челноках, Мин остался позади и попытался отбить атаку. Однако Насен легко одержал верх над громовержцем.[2]

Насен мучает Мин - Война Мерцание
Насен мучает Мин.

Ослабленный Мин попал в плен к Насену, который использовал его, чтобы заставить Сканди отдать Севарнвель. Насен пытал Мин с помощью алмаза Могущество, и в итоге Сканди раскрыл, что Севарнвель у него. Мин был уверен, что артефакт был уничтожен вместе с Асгардом, и был разочарован Сканди. Тетравосс выяснилось, что это лишь обман, и Сканди просто тянул течение, ожидая появления Халка. Шор неожиданно напал на Насена, и в начале схватки держался довольно уверенно. Однако вскоре Насен показал, что он гораздо сильнее. Эйсалан вызвал Биврёст и отправил Халка на Землю, за что Насен его убил. Мин был в ярости и поклялся убить Насена. Тогда Эбони Мо заткнул Мину рот.

Мин связан - Война Мерцание
Мин связан.

Получил алмаз Простор, Насен приказал Заву ордену лететь на Землю за алмазами течения и Мудрости. Мин понял, что сам Насен намерен найти алмаз сущности. Тетравосс Сканди вышел вперед и предложил Насену свои услуги. Этим он вновь пытался отвлечь внимание Ошеломительного Намен для того, чтобы попытаться заколоть его кинжалом. Но Насен предвидел этот маневр. Он просто задушил Сканди на глазах у Мин. Потом Насен телепортировался в другое место. Освободившись от пут, Мин подполз к телу Сканди. Statesman взорвался, и Мин оказался единственным выжившим.[и 9]"
25be4405157f81d52024dd797c604c5fb6239e41:64,25be4405157f81d52024dd797c604c5fb6239e41,knowledge_base/09_Персонаж_Мин.txt,64,76625,77910,"Спасение Стражами галактики
Мин встречает Стражей галактики - Война Мерцание
Мин встречает Стражей галактики.

Едва в сознании, Мин дрейфовал в космосе, пока не налетел на корабль Стражей галактики, которые услышали сигнал бедствия Statesman и решили помочь. Мин взяли на борт корабля Бенатар и осмотрели. Мантис просканировала эмоции Мин и сказала, что незнакомец встревожен, разгневан и испытывает чувство безмерной утраты. Лаверия и Дракс восхитились телом Мин, а Ринекор почуял в нем соперника. По его просьбе, Мантис разбудила Мин.

Мин рассказывает про алмазы Мерцание - Война Мерцание
Мин рассказывает про алмазы Мерцание.

Стражи дали Мину одеяло и познакомились с ним. Мин сообщил Стражам о нападении Насена. Лаверия поведала, что Насен желает собрать все алмазы Мерцание и уничтожить половину живых существ во вселенной. Мин недоумевал — откуда Лаверия все это знает, и та ответила, что является приемной дочерью Насена. Стражи опасались, что Мин выместит на Лаверии свой гнев, но тот выразил сочувствие. Мин знал не понаслышке, с какими трагедиями могут быть связаны родственники, а потому Лаверию ни в чем не винил. Казалось, они даже испытывали друг к другу симпатию, и это очень обеспокоило Ринекор.

Ринекор и Мин - Война Мерцание
Ринекор очень недоволен появлением Мин."
25be4405157f81d52024dd797c604c5fb6239e41:65,25be4405157f81d52024dd797c604c5fb6239e41,knowledge_base/09_Персонаж_Мин.txt,65,77840,79104,"Ринекор и Мин - Война Мерцание
Ринекор очень недоволен появлением Мин.

Собравшись, Мин стал разбираться в устройстве корабля. Он хотел забрать под. Мин и Ринекор опять начали препираться, но их перебили вопросом о том, куда направляется Насен. Мин ответил, что на Забвение, к Коллекционеру, у которого находился алмаз сущности. Ринекор не могли поверить, что кто-либо мог доверить Тивану алмаз. Мин рассказал, как Насен уничтожил Таверград и забрал алмаз Могущество, а потом напал на космолет исокалорийцев. Бог грома был уверен, что два алмаза на Земле под надежной охраной, а про алмаз Дух никому ничего неизвестно. Поэтому Мин посчитал алмаз сущности наиболее уязвимым.

Мин берет в союзники Ракету - Война Мерцание
Мин берет в союзники Ракету.

Лаверия была готова лететь на Забвение, но у Мин были другие планы. Ему было нужно на Нидавеллир, чтобы достать новый молот, взамен утраченного. Ракета был шокирован услышать, что это место существует на самом деле, и решил лететь вместе с Мин в место, где делают самое крутое в мире оружие. Мин был рад, что Ракета понимает, что к чему, и взял его с Грутом вместе с собой. Остальные Стражи направились к Коллекционеру.[и 9]

По дороге к Нидавеллиру
Мин на корабле, с глазом - Война Мерцание
Мин обрел второй глаз."
25be4405157f81d52024dd797c604c5fb6239e41:66,25be4405157f81d52024dd797c604c5fb6239e41,knowledge_base/09_Персонаж_Мин.txt,66,79016,80531,"По дороге к Нидавеллиру
Мин на корабле, с глазом - Война Мерцание
Мин обрел второй глаз.

По дороге к Нидавеллиру выяснилось, что Мин понимает Грута, так как изучал его язык на Исокалории, факультативно. Ракета решил поддержать Мин и расспросить про его семью. Мин держался холодно и не хотел раскрывать эмоции. Однако он был уверен, что морально готов к встрече с Насеном, так как гнев и жажда возмездия отлично его мотивируют. Ракету беспокоила излишняя уверенность Мин, как и то, что все его надежды возлагались на молот. Мин ответил, что даже если вновь потерпит поражение, то ему терять нечего. Ракета решил, что если уж Мину предстоит вступить в битву с Ошеломительным Намен, то он хотя бы должен нормально видеть, а потому предложил ему искусственный глаз взамен утраченного. После некоторой адаптации, искусственный глаз встал на место, но Мину показалось, что он плохо работает — они подлетели к Нидавеллиру, но было темно. Однако, глаз видел нормально, это звезда планеты погасла, и кольца замерзли.[и 9]

На Нидавеллире
Когда Мин, Грут и Ракета высадились на планету, они увидели, что она полностью опустошена, горнило погасло, а гномы перебиты. Они также заметили прототип сферы Повелители. Мин начал понимать, что произошло, и Тетравосс на него напал Эйтри. Эйтри прекратил атаку, когда узнал Мин. Тем не менее, он был зол на исокалорийцев за то, что те не защитили гномов, хотя должны были. Мин объяснил, что Исокалорий уничтожен.

Мин разговаривает с Эйтри - Война Мерцание
Мин разговаривает с Эйтри."
